Type,File,link
Conf-Infrastructure-Template,ptl_election_season.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/ptl_election_season.j2
Conf-Infrastructure-Template,ptl_end_nominations.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/ptl_end_nominations.j2
Conf-Infrastructure-Template,ptl_nominations_kickoff.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/ptl_nominations_kickoff.j2
Conf-Infrastructure-Template,ptl_nominations_last_days.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/ptl_nominations_last_days.j2
Conf-Infrastructure-Template,ptl_voting_kickoff.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/ptl_voting_kickoff.j2
Conf-Infrastructure-Template,ptl_voting_last_days.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/ptl_voting_last_days.j2
Conf-Infrastructure-Template,tc_campaigning_kickoff.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/tc_campaigning_kickoff.j2
Conf-Infrastructure-Template,tc_election_season.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/tc_election_season.j2
Conf-Infrastructure-Template,tc_end_nominations.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/tc_end_nominations.j2
Conf-Infrastructure-Template,tc_nominations_kickoff.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/tc_nominations_kickoff.j2
Conf-Infrastructure-Template,tc_nominations_last_days.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/tc_nominations_last_days.j2
Conf-Infrastructure-Template,tc_voting_kickoff.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/tc_voting_kickoff.j2
Conf-Infrastructure-Template,tc_voting_last_days.j2,https://github.com/openstack/election/blob/master/openstack_election/templates/tc_voting_last_days.j2
Conf-Declaration,config.py,https://github.com/openstack/freezer/blob/master/freezer/common/config.py
Conf-Declaration,arguments.py,https://github.com/openstack/freezer/blob/master/freezer/scheduler/arguments.py
Conf-Reader,client_manager.py,https://github.com/openstack/freezer/blob/master/freezer/common/client_manager.py
Conf-Reader,glance.py,https://github.com/openstack/freezer/blob/master/freezer/engine/glance/glance.py
Conf-Reader,manager.py,https://github.com/openstack/freezer/blob/master/freezer/engine/manager.py
Conf-Reader,nova.py,https://github.com/openstack/freezer/blob/master/freezer/engine/nova/nova.py
Conf-Reader,osbrick.py,https://github.com/openstack/freezer/blob/master/freezer/engine/osbrick/osbrick.py
Conf-Reader,job.py,https://github.com/openstack/freezer/blob/master/freezer/job.py
Conf-Reader,main.py,https://github.com/openstack/freezer/blob/master/freezer/main.py
Conf-Reader,admin.py,https://github.com/openstack/freezer/blob/master/freezer/openstack/admin.py
Conf-Reader,backup.py,https://github.com/openstack/freezer/blob/master/freezer/openstack/backup.py
Conf-Reader,osclients.py,https://github.com/openstack/freezer/blob/master/freezer/openstack/osclients.py
Conf-Reader,restore.py,https://github.com/openstack/freezer/blob/master/freezer/openstack/restore.py
Conf-Reader,freezer_scheduler.py,https://github.com/openstack/freezer/blob/master/freezer/scheduler/freezer_scheduler.py
Conf-Reader,scheduler_job.py,https://github.com/openstack/freezer/blob/master/freezer/scheduler/scheduler_job.py
Conf-Externals,freezer-api.conf,https://github.com/openstack/freezer-api/blob/master/config-generator/freezer-api.conf
Conf-Externals,freezer-policy-generator.conf,https://github.com/openstack/freezer-api/blob/master/etc/freezer/freezer-policy-generator.conf
Conf-Infrastructure-Template,.zuul.yaml,https://github.com/openstack/freezer-dr/blob/master/.zuul.yaml
Conf-Declaration,config.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/common/config.py
Conf-Declaration,driver.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/monitors/common/driver.py
Conf-Declaration,driver.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/monitors/drivers/monasca/driver.py
Conf-Reader,utils.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/common/utils.py
Conf-Reader,manager.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/evacuators/common/manager.py
Conf-Reader,standard.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/evacuators/drivers/default/standard.py
Conf-Reader,manager.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/fencers/common/manager.py
Conf-Reader,driver.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/fencers/drivers/ipmi/driver.py
Conf-Reader,driver.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/fencers/drivers/libvirt/driver.py
Conf-Reader,main.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/main.py
Conf-Reader,manager.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/monitors/common/manager.py
Conf-Reader,driver.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/monitors/drivers/default/driver.py
Conf-Reader,driver.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/monitors/drivers/dummy/driver.py
Conf-Reader,manager.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/notifiers/common/manager.py
Conf-Reader,default_email.py,https://github.com/openstack/freezer-dr/blob/master/freezer_dr/notifiers/drivers/default/default_email.py
Conf-Externals,freezer-dr.conf,https://github.com/openstack/freezer-dr/blob/master/config-generator/freezer-dr.conf
Conf-Declaration,replicator.py,https://github.com/openstack/glance/blob/master/glance/cmd/replicator.py
Conf-Declaration,scrubber.py,https://github.com/openstack/glance/blob/master/glance/cmd/scrubber.py
Conf-Declaration,config.py,https://github.com/openstack/glance/blob/master/glance/common/config.py
Conf-Declaration,store_type.py,https://github.com/openstack/glance/blob/master/glance/common/location_strategy/store_type.py
Conf-Declaration,property_utils.py,https://github.com/openstack/glance/blob/master/glance/common/property_utils.py
Conf-Declaration,swift_store_utils.py,https://github.com/openstack/glance/blob/master/glance/common/swift_store_utils.py
Conf-Declaration,wsgi.py,https://github.com/openstack/glance/blob/master/glance/common/wsgi.py
Conf-Declaration,metadata.py,https://github.com/openstack/glance/blob/master/glance/db/sqlalchemy/metadata.py
Conf-Declaration,sqlite.py,https://github.com/openstack/glance/blob/master/glance/image_cache/drivers/sqlite.py
Conf-Declaration,notifier.py,https://github.com/openstack/glance/blob/master/glance/notifier.py
Conf-Declaration,scrubber.py,https://github.com/openstack/glance/blob/master/glance/scrubber.py
Conf-Reader,authorization.py,https://github.com/openstack/glance/blob/master/glance/api/authorization.py
Conf-Reader,common.py,https://github.com/openstack/glance/blob/master/glance/api/common.py
Conf-Reader,version_negotiation.py,https://github.com/openstack/glance/blob/master/glance/api/middleware/version_negotiation.py
Conf-Reader,policy.py,https://github.com/openstack/glance/blob/master/glance/api/policy.py
Conf-Reader,discovery.py,https://github.com/openstack/glance/blob/master/glance/api/v2/discovery.py
Conf-Reader,image_data.py,https://github.com/openstack/glance/blob/master/glance/api/v2/image_data.py
Conf-Reader,images.py,https://github.com/openstack/glance/blob/master/glance/api/v2/images.py
Conf-Reader,metadef_namespaces.py,https://github.com/openstack/glance/blob/master/glance/api/v2/metadef_namespaces.py
Conf-Reader,tasks.py,https://github.com/openstack/glance/blob/master/glance/api/v2/tasks.py
Conf-Reader,copy_image.py,https://github.com/openstack/glance/blob/master/glance/async_/flows/_internal_plugins/copy_image.py
Conf-Reader,web_download.py,https://github.com/openstack/glance/blob/master/glance/async_/flows/_internal_plugins/web_download.py
Conf-Reader,base_import.py,https://github.com/openstack/glance/blob/master/glance/async_/flows/base_import.py
Conf-Reader,ovf_process.py,https://github.com/openstack/glance/blob/master/glance/async_/flows/ovf_process.py
Conf-Reader,no_op.py,https://github.com/openstack/glance/blob/master/glance/async_/flows/plugins/no_op.py
Conf-Reader,api.py,https://github.com/openstack/glance/blob/master/glance/cmd/api.py
Conf-Reader,manage.py,https://github.com/openstack/glance/blob/master/glance/cmd/manage.py
Conf-Reader,status.py,https://github.com/openstack/glance/blob/master/glance/cmd/status.py
Conf-Reader,store_utils.py,https://github.com/openstack/glance/blob/master/glance/common/store_utils.py
Conf-Reader,trust_auth.py,https://github.com/openstack/glance/blob/master/glance/common/trust_auth.py
Conf-Reader,wsgi_app.py,https://github.com/openstack/glance/blob/master/glance/common/wsgi_app.py
Conf-Reader,context.py,https://github.com/openstack/glance/blob/master/glance/context.py
Conf-Reader,api.py,https://github.com/openstack/glance/blob/master/glance/db/simple/api.py
Conf-Reader,env.py,https://github.com/openstack/glance/blob/master/glance/db/sqlalchemy/alembic_migrations/env.py
Conf-Reader,api.py,https://github.com/openstack/glance/blob/master/glance/db/sqlalchemy/api.py
Conf-Reader,017_quote_encrypted_swift_credentials.py,https://github.com/openstack/glance/blob/master/glance/db/sqlalchemy/migrate_repo/versions/017_quote_encrypted_swift_credentials.py
Conf-Reader,housekeeping.py,https://github.com/openstack/glance/blob/master/glance/housekeeping.py
Conf-Reader,base.py,https://github.com/openstack/glance/blob/master/glance/image_cache/drivers/base.py
Conf-Reader,xattr.py,https://github.com/openstack/glance/blob/master/glance/image_cache/drivers/xattr.py
Conf-Reader,prefetcher.py,https://github.com/openstack/glance/blob/master/glance/image_cache/prefetcher.py
Conf-Reader,location.py,https://github.com/openstack/glance/blob/master/glance/location.py
Conf-Reader,opts.py,https://github.com/openstack/glance/blob/master/glance/opts.py
Conf-Externals,glance-api.conf,https://github.com/openstack/glance/blob/master/etc/glance-api.conf
Conf-Externals,glance-cache.conf,https://github.com/openstack/glance/blob/master/etc/glance-cache.conf
Conf-Externals,glance-manage.conf,https://github.com/openstack/glance/blob/master/etc/glance-manage.conf
Conf-Externals,glance-policy-generator.conf,https://github.com/openstack/glance/blob/master/etc/glance-policy-generator.conf
Conf-Externals,glance-scrubber.conf,https://github.com/openstack/glance/blob/master/etc/glance-scrubber.conf
Conf-Externals,glance-api.conf,https://github.com/openstack/glance/blob/master/etc/oslo-config-generator/glance-api.conf
Conf-Externals,glance-cache.conf,https://github.com/openstack/glance/blob/master/etc/oslo-config-generator/glance-cache.conf
Conf-Externals,glance-image-import.conf,https://github.com/openstack/glance/blob/master/etc/oslo-config-generator/glance-image-import.conf
Conf-Externals,glance-manage.conf,https://github.com/openstack/glance/blob/master/etc/oslo-config-generator/glance-manage.conf
Conf-Externals,glance-scrubber.conf,https://github.com/openstack/glance/blob/master/etc/oslo-config-generator/glance-scrubber.conf
Conf-Infrastructure-Template,.zuul.yaml,https://github.com/openstack/governance-sigs/blob/master/.zuul.yaml
Conf-Infrastructure-Template,.zuul.yaml,https://github.com/openstack/governance-uc/blob/master/.zuul.yaml
Conf-Infrastructure-Template,.zuul.yaml,https://github.com/openstack/grenade/blob/master/.zuul.yaml
Conf-Infrastructure-Template,localrc.j2,https://github.com/openstack/grenade/blob/master/roles/write-grenade-conf/templates/localrc.j2
Conf-Infrastructure-Template,pluginrc.j2,https://github.com/openstack/grenade/blob/master/roles/write-grenade-conf/templates/pluginrc.j2
Conf-Infrastructure-Variables,main.yaml,https://github.com/openstack/grenade/blob/master/roles/configure-grenade-branches/defaults/main.yaml
Conf-Infrastructure-Variables,main.yaml,https://github.com/openstack/grenade/blob/master/roles/prepare-grenade-logs/defaults/main.yaml
Conf-Infrastructure-Variables,main.yaml,https://github.com/openstack/grenade/blob/master/roles/run-grenade/defaults/main.yaml
Conf-Externals,config-generator.conf,https://github.com/openstack/heat/blob/master/config-generator.conf
Conf-Externals,heat-policy-generator.conf,https://github.com/openstack/heat/blob/master/etc/heat/heat-policy-generator.conf
Conf-Infrastructure-creation,phantomjs-deps.yaml,https://github.com/openstack/horizon/blob/master/playbooks/cross-jobs/phantomjs-deps.yaml
Conf-Infrastructure-creation,post.yaml,https://github.com/openstack/horizon/blob/master/playbooks/horizon-devstack-integration/post.yaml
Conf-Infrastructure-creation,pre.yaml,https://github.com/openstack/horizon/blob/master/playbooks/horizon-devstack-integration/pre.yaml
Conf-Infrastructure-creation,run.yaml,https://github.com/openstack/horizon/blob/master/playbooks/horizon-devstack-integration/run.yaml
Conf-Infrastructure-creation,pre.yaml,https://github.com/openstack/horizon/blob/master/playbooks/horizon-nodejs/pre.yaml
Conf-Infrastructure-creation,pre.yaml,https://github.com/openstack/horizon/blob/master/playbooks/horizon-selenium-headless/pre.yaml
Conf-Infrastructure-creation,pre.yaml,https://github.com/openstack/horizon/blob/master/playbooks/horizon-tox-django/pre.yaml
Conf-Infrastructure-creation,run.yaml,https://github.com/openstack/horizon/blob/master/playbooks/horizon-tox-django/run.yaml
Conf-Infrastructure-creation,main.yaml,https://github.com/openstack/horizon/blob/master/roles/ensure-django/tasks/main.yaml
Conf-Infrastructure-creation,main.yaml,https://github.com/openstack/horizon/blob/master/roles/fetch-video-output/tasks/main.yaml
Conf-ServiceOperations,abandon_old_reviews.sh,https://github.com/openstack/horizon/blob/master/tools/abandon_old_reviews.sh
Conf-ServiceOperations,find_executables.sh,https://github.com/openstack/horizon/blob/master/tools/find_executables.sh
Conf-Infrastructure-Variables,main.yaml,https://github.com/openstack/horizon/blob/master/roles/ensure-django/defaults/main.yaml
Conf-Infrastructure-Variables,main.yaml,https://github.com/openstack/horizon/blob/master/roles/fetch-video-output/defaults/main.yaml
Conf-Environment-Access,cinder.yaml,https://github.com/openstack/horizon/blob/master/openstack_dashboard/conf/default_policies/cinder.yaml
Conf-Environment-Access,glance.yaml,https://github.com/openstack/horizon/blob/master/openstack_dashboard/conf/default_policies/glance.yaml
Conf-Environment-Access,keystone.yaml,https://github.com/openstack/horizon/blob/master/openstack_dashboard/conf/default_policies/keystone.yaml
Conf-Environment-Access,neutron.yaml,https://github.com/openstack/horizon/blob/master/openstack_dashboard/conf/default_policies/neutron.yaml
Conf-Environment-Access,nova.yaml,https://github.com/openstack/horizon/blob/master/openstack_dashboard/conf/default_policies/nova.yaml
Conf-Environment-Access,clouds.yaml.template,https://github.com/openstack/horizon/blob/master/openstack_dashboard/dashboards/identity/application_credentials/templates/application_credentials/clouds.yaml.template
Conf-Environment-Access,kubeconfig.template,https://github.com/openstack/horizon/blob/master/openstack_dashboard/dashboards/identity/application_credentials/templates/application_credentials/kubeconfig.template
Conf-Environment-Access,roles.module.spec.js,https://github.com/openstack/horizon/blob/master/openstack_dashboard/dashboards/identity/static/dashboard/identity/roles/roles.module.spec.js
Conf-Environment-Access,launch-instance-model.service.js,https://github.com/openstack/horizon/blob/master/openstack_dashboard/dashboards/project/static/dashboard/project/workflow/launch-instance/launch-instance-model.service.js
Conf-Infrastructure-Setup,devmode_tempest.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/devmode_tempest.sh
Conf-Infrastructure-Setup,upgrade-baremetal.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/upgrade-baremetal.sh
Conf-Infrastructure-Setup,return-node.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/return-node.sh
Conf-Infrastructure-Setup,ovb-image-upload.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/ovb-image-upload.sh
Conf-Infrastructure-Setup,collect-logs.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/collect-logs.sh
Conf-Infrastructure-Setup,basic.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/basic.sh
Conf-Infrastructure-Setup,cleanup-stack-image-ovb.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/cleanup-stack-image-ovb.sh
Conf-Infrastructure-Setup,collect-logs.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/collect-logs.sh
Conf-Infrastructure-Setup,devmode_tempest.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/devmode_tempest.sh
Conf-Infrastructure-Setup,feature-scale-deploy.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/feature-scale-deploy.sh
Conf-Infrastructure-Setup,full-deploy-baremetal.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/full-deploy-baremetal.sh
Conf-Infrastructure-Setup,full-deploy-internal.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/full-deploy-internal.sh
Conf-Infrastructure-Setup,full-deploy-ovb.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/full-deploy-ovb.sh
Conf-Infrastructure-Setup,full-deploy.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/full-deploy.sh
Conf-Infrastructure-Setup,get-node.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/get-node.sh
Conf-Infrastructure-Setup,images.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/images.sh
Conf-Infrastructure-Setup,include-gate-changes.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/include-gate-changes.sh
Conf-Infrastructure-Setup,ooo-usbkey.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/ooo-usbkey.sh
Conf-Infrastructure-Setup,ovb-image-upload.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/ovb-image-upload.sh
Conf-Infrastructure-Setup,releasenotes_tox.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/releasenotes_tox.sh
Conf-Infrastructure-Setup,return-node.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/return-node.sh
Conf-Infrastructure-Setup,upgrade-baremetal.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/upgrade-baremetal.sh
Conf-Infrastructure-Setup,upgrade.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/upgrade.sh
Conf-Infrastructure-Setup,quickstart.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/usbkey/quickstart.sh
Conf-Infrastructure-Setup,RUN_ME.sh,https://github.com/openstack/tripleo-quickstart/blob/master/ci-scripts/usbkey/RUN_ME.sh
Conf-Infrastructure-Setup,get-domain-ip.sh,https://github.com/openstack/tripleo-quickstart/blob/master/roles/libvirt/setup/overcloud/files/get-domain-ip.sh
Conf-Infrastructure-Setup,get-undercloud-ip.sh,https://github.com/openstack/tripleo-quickstart/blob/master/roles/libvirt/setup/undercloud/files/get-undercloud-ip.sh
Conf-Environment-Access,adjutant.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/adjutant.yml.aio
Conf-Environment-Access,adjutant.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/adjutant.yml.example
Conf-Environment-Access,aodh.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/aodh.yml.aio
Conf-Environment-Access,aodh.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/aodh.yml.example
Conf-Environment-Access,barbican.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/barbican.yml.aio
Conf-Environment-Access,barbican.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/barbican.yml.example
Conf-Environment-Access,blazar.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/blazar.yml.aio
Conf-Environment-Access,ceilometer.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/ceilometer.yml.aio
Conf-Environment-Access,ceilometer.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/ceilometer.yml.example
Conf-Environment-Access,ceph.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/ceph.yml.aio
Conf-Environment-Access,cinder.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/cinder.yml.aio
Conf-Environment-Access,cloudkitty.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/cloudkitty.yml.aio
Conf-Environment-Access,cloudkitty.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/cloudkitty.yml.example
Conf-Environment-Access,designate.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/designate.yml.aio
Conf-Environment-Access,designate.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/designate.yml.example
Conf-Environment-Access,etcd.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/etcd.yml.aio
Conf-Environment-Access,etcd.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/etcd.yml.example
Conf-Environment-Access,glance.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/glance.yml.aio
Conf-Environment-Access,gnocchi.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/gnocchi.yml.aio
Conf-Environment-Access,haproxy.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/haproxy.yml.aio
Conf-Environment-Access,haproxy.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/haproxy.yml.example
Conf-Environment-Access,heat.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/heat.yml.aio
Conf-Environment-Access,horizon.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/horizon.yml.aio
Conf-Environment-Access,ironic.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/ironic.yml.aio
Conf-Environment-Access,keystone.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/keystone.yml.aio
Conf-Environment-Access,magnum.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/magnum.yml.aio
Conf-Environment-Access,magnum.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/magnum.yml.example
Conf-Environment-Access,manila.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/manila.yml.aio
Conf-Environment-Access,manila.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/manila.yml.example
Conf-Environment-Access,masakari.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/masakari.yml.aio
Conf-Environment-Access,masakari.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/masakari.yml.example
Conf-Environment-Access,mistral.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/mistral.yml.aio
Conf-Environment-Access,mistral.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/mistral.yml.example
Conf-Environment-Access,murano.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/murano.yml.aio
Conf-Environment-Access,murano.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/murano.yml.example
Conf-Environment-Access,neutron.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/neutron.yml.aio
Conf-Environment-Access,nova.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/nova.yml.aio
Conf-Environment-Access,octavia.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/octavia.yml.aio
Conf-Environment-Access,panko.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/panko.yml.aio
Conf-Environment-Access,panko.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/panko.yml.example
Conf-Environment-Access,placement.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/placement.yml.aio
Conf-Environment-Access,placement.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/placement.yml.example
Conf-Environment-Access,qdrouterd.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/qdrouterd.yml.aio
Conf-Environment-Access,sahara.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/sahara.yml.aio
Conf-Environment-Access,senlin.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/senlin.yml.aio
Conf-Environment-Access,senlin.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/senlin.yml.example
Conf-Environment-Access,swift.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/swift.yml.aio
Conf-Environment-Access,tacker.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/tacker.yml.aio
Conf-Environment-Access,trove.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/trove.yml.aio
Conf-Environment-Access,trove.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/trove.yml.example
Conf-Environment-Access,unbound.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/unbound.yml.aio
Conf-Environment-Access,unbound.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/unbound.yml.example
Conf-Environment-Access,zun.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/zun.yml.aio
Conf-Environment-Access,zun.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/conf.d/zun.yml.example
Conf-Environment-Access,aio_metal.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/env.d/aio_metal.yml.example
Conf-Environment-Access,calico.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/env.d/calico.yml.example
Conf-Environment-Access,cinder-volume.yml.container.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/env.d/cinder-volume.yml.container.example
Conf-Environment-Access,extra_container.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/env.d/extra_container.yml.example
Conf-Environment-Access,neutron_ovn.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/env.d/neutron_ovn.yml.example
Conf-Environment-Access,nova_ovn.yml.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/env.d/nova_ovn.yml.example
Conf-Environment-Access,openstack_user_config.yml.aio,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.aio
Conf-Environment-Access,openstack_user_config.yml.multibond.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.multibond.example
Conf-Environment-Access,openstack_user_config.yml.pod.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.pod.example
Conf-Environment-Access,openstack_user_config.yml.prod-ceph.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.prod-ceph.example
Conf-Environment-Access,openstack_user_config.yml.prod.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.prod.example
Conf-Environment-Access,openstack_user_config.yml.provnet-group.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.provnet-group.example
Conf-Environment-Access,openstack_user_config.yml.singlebond.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/openstack_user_config.yml.singlebond.example
Conf-Environment-Access,user_variables.yml.prod-ceph.example,https://github.com/openstack/openstack-ansible/blob/master/etc/openstack_deploy/user_variables.yml.prod-ceph.example
Conf-Environment-Access,boot_vm_from_volume.yaml,https://github.com/openstack/mistral-extra/blob/master/examples/v2/openstack/clone_vm/boot_vm_from_volume.yaml
